order_id,date,customer_id,region,category,channel,payment_method,quantity,revenue_pkr,cost_pkr,profit_pkr,returned
PK-2023-00049,2023-10-08,C-0318,Punjab,Electronics,Online,JazzCash,2,12883.48,10740.62,2142.86,False
PK-2023-00755,2023-10-08,C-0431,Islamabad,Sports,Online,Easypaisa,1,12925.91,10836.65,2089.26,False
PK-2023-01806,2023-10-08,C-0337,KPK,Electronics,In-Store,Card,4,33205.37,24699.22,8506.16,False
PK-2023-00030,2023-10-08,C-0405,Islamabad,Home & Living,Online,Easypaisa,1,8210.33,6608.42,1601.91,False
PK-2023-00848,2023-10-08,C-0076,KPK,Electronics,Online,Easypaisa,4,37464.18,28261.94,9202.24,False
PK-2023-01068,2023-10-09,C-0416,Punjab,Electronics,Wholesale,JazzCash,4,51446.88,42338.79,9108.09,False
PK-2023-01788,2023-10-09,C-0082,Balochistan,Electronics,In-Store,Card,1,12446.07,10072.94,2373.13,False
PK-2023-00531,2023-10-09,C-0671,KPK,Groceries,Online,Cash on Delivery,3,50379.43,38074.87,12304.56,False
PK-2023-01128,2023-10-09,C-0557,Punjab,Electronics,Online,Cash on Delivery,1,12169.3,9928.42,2240.89,False
PK-2023-00318,2023-10-09,C-0053,KPK,Beauty & Personal Care,In-Store,JazzCash,1,7730.0,6296.93,1433.08,False
PK-2023-00394,2023-10-09,C-0593,KPK,Electronics,Online,JazzCash,3,59528.83,48125.73,11403.1,False
PK-2023-01359,2023-10-10,C-0129,Punjab,Groceries,Online,Card,3,39646.37,32712.3,6934.07,False
PK-2023-01634,2023-10-10,C-0042,Punjab,Fashion,Mobile App,Cash on Delivery,4,59216.03,47109.77,12106.26,False
PK-2023-01794,2023-10-10,C-0159,Punjab,Electronics,Online,Cash on Delivery,1,19239.33,16684.69,2554.64,False
PK-2023-01988,2023-10-11,C-0732,Punjab,Home & Living,Wholesale,JazzCash,2,13441.87,11008.19,2433.67,False
PK-2023-00807,2023-10-11,C-0002,Sindh,Fashion,Mobile App,Card,3,56600.43,43946.8,12653.63,False
PK-2023-01804,2023-10-11,C-0521,Sindh,Electronics,Mobile App,Card,4,55263.03,43146.98,12116.05,False
PK-2023-00333,2023-10-11,C-0122,Punjab,Beauty & Personal Care,Mobile App,Easypaisa,4,39169.0,31651.79,7517.21,False
PK-2023-00211,2023-10-11,C-0491,KPK,Others,Online,Cash on Delivery,2,25978.15,21348.98,4629.17,False
PK-2023-00092,2023-10-12,C-0216,KPK,Beauty & Personal Care,Online,JazzCash,1,12575.23,10982.89,1592.34,False
PK-2023-00433,2023-10-12,C-0301,Balochistan,Home & Living,Online,Easypaisa,3,33886.99,26220.11,7666.88,False
PK-2023-00004,2023-10-12,C-0140,Punjab,Groceries,Online,Cash on Delivery,4,56165.62,46117.8,10047.81,False
PK-2023-00736,2023-10-12,C-0323,KPK,Home & Living,Wholesale,Cash on Delivery,4,62299.64,53377.9,8921.74,False
PK-2023-00491,2023-10-13,C-0302,Sindh,Others,Online,Easypaisa,2,16177.65,13102.12,3075.53,False
PK-2023-00674,2023-10-13,C-0267,Punjab,Home & Living,Online,Card,4,82534.08,63103.92,19430.16,False
PK-2023-00102,2023-10-13,C-0443,KPK,Electronics,Online,Easypaisa,2,29222.58,23823.31,5399.27,False
PK-2023-00043,2023-10-13,C-0694,Punjab,Groceries,In-Store,Card,3,23936.76,18825.57,5111.19,False
PK-2023-00466,2023-10-13,C-0012,Punjab,Groceries,In-Store,Easypaisa,4,30815.9,25661.43,5154.47,False
PK-2023-01060,2023-10-13,C-0329,Punjab,Electronics,Online,Card,2,22012.11,17456.09,4556.02,False
PK-2023-00597,2023-10-14,C-0393,Sindh,Electronics,Online,Cash on Delivery,4,50619.69,43525.3,7094.39,False
PK-2023-00055,2023-10-14,C-0123,Balochistan,Fashion,Online,Card,4,63508.33,50402.5,13105.83,False
PK-2023-01387,2023-10-14,C-0470,Punjab,Home & Living,Mobile App,Cash on Delivery,3,29970.4,23968.84,6001.56,False
PK-2023-01421,2023-10-14,C-0032,Punjab,Beauty & Personal Care,Online,Card,3,24429.98,18441.76,5988.22,False
PK-2023-01534,2023-10-14,C-0457,Punjab,Electronics,Online,Card,4,67302.17,56639.67,10662.5,False
PK-2023-00532,2023-10-14,C-0266,Punjab,Groceries,Wholesale,Card,4,24852.29,19267.56,5584.73,False
PK-2023-00800,2023-10-15,C-0601,KPK,Beauty & Personal Care,Online,JazzCash,4,61997.33,57717.71,4279.62,False
PK-2023-01410,2023-10-15,C-0618,Balochistan,Electronics,Online,Card,2,15245.29,11678.59,3566.7,False
PK-2023-01525,2023-10-15,C-0390,Punjab,Home & Living,Online,Card,4,30721.3,24270.58,6450.71,False
PK-2023-01723,2023-10-16,C-0157,Punjab,Beauty & Personal Care,Online,Easypaisa,4,60663.83,47836.62,12827.21,False
PK-2023-00446,2023-10-16,C-0599,Sindh,Home & Living,Online,Cash on Delivery,2,22976.39,18570.64,4405.75,False
PK-2023-01777,2023-10-16,C-0764,KPK,Groceries,Online,Card,4,47395.43,36416.51,10978.93,False
PK-2023-00453,2023-10-16,C-0600,KPK,Groceries,Mobile App,JazzCash,4,25004.42,20529.75,4474.67,False
PK-2023-00947,2023-10-16,C-0266,Sindh,Fashion,In-Store,Easypaisa,4,118101.65,99793.37,18308.28,False
PK-2023-01204,2023-10-16,C-0223,Sindh,Groceries,Wholesale,Easypaisa,1,16290.5,13101.21,3189.29,False
PK-2023-01928,2023-10-16,C-0608,Balochistan,Beauty & Personal Care,Online,Cash on Delivery,3,42606.49,36590.3,6016.19,False
PK-2023-00761,2023-10-16,C-0285,Sindh,Groceries,Online,Cash on Delivery,3,47878.7,41652.51,6226.2,False
PK-2023-01745,2023-10-16,C-0376,KPK,Electronics,In-Store,Card,2,23198.23,19871.7,3326.54,False
PK-2023-01935,2023-10-16,C-0476,Punjab,Home & Living,Mobile App,Easypaisa,2,16066.37,13192.86,2873.51,False
PK-2023-00215,2023-10-17,C-0138,Sindh,Sports,Online,Easypaisa,4,79147.6,65411.88,13735.71,False
PK-2023-00638,2023-10-17,C-0751,KPK,Electronics,In-Store,Cash on Delivery,2,22029.89,18577.7,3452.19,False
PK-2023-00875,2023-10-18,C-0099,Sindh,Electronics,Online,Card,2,18901.33,14584.18,4317.15,False
PK-2023-01032,2023-10-18,C-0077,Balochistan,Electronics,Online,Card,3,19616.11,15932.6,3683.51,False
PK-2023-00106,2023-10-18,C-0214,Punjab,Groceries,Wholesale,Easypaisa,4,77057.55,66052.35,11005.2,False
PK-2023-00666,2023-10-18,C-0093,Sindh,Beauty & Personal Care,In-Store,Easypaisa,1,16435.48,13318.38,3117.1,False
PK-2023-00118,2023-10-18,C-0358,Balochistan,Electronics,Online,Cash on Delivery,3,15387.38,12639.31,2748.07,False
PK-2023-00387,2023-10-18,C-0364,Punjab,Others,Online,Easypaisa,3,36059.47,29595.49,6463.98,False
PK-2023-00087,2023-10-19,C-0267,Sindh,Fashion,Mobile App,Card,4,46706.61,37405.8,9300.81,False
PK-2023-01469,2023-10-19,C-0721,Sindh,Fashion,In-Store,Card,4,56998.69,50443.61,6555.08,False
PK-2023-01299,2023-10-19,C-0209,Punjab,Home & Living,Wholesale,JazzCash,1,5774.77,4472.25,1302.52,False
PK-2023-00604,2023-10-19,C-0630,KPK,Groceries,Online,Cash on Delivery,2,35592.36,28053.41,7538.95,False
PK-2023-01700,2023-10-19,C-0632,Punjab,Fashion,Mobile App,Easypaisa,4,35274.65,28798.9,6475.75,False
PK-2023-00799,2023-10-20,C-0536,Balochistan,Groceries,Mobile App,Card,4,46827.59,40624.43,6203.16,False
PK-2023-01918,2023-10-20,C-0135,KPK,Home & Living,Online,Card,1,8807.72,7263.1,1544.62,False
PK-2023-01009,2023-10-20,C-0667,KPK,Electronics,Online,Card,2,27804.44,22470.03,5334.42,False
PK-2023-00835,2023-10-20,C-0609,Punjab,Groceries,Online,Card,4,47801.36,40928.39,6872.97,False
PK-2023-00338,2023-10-20,C-0620,Punjab,Fashion,Online,JazzCash,1,10357.69,8393.4,1964.3,True
PK-2023-00159,2023-10-20,C-0237,Sindh,Fashion,Online,Card,3,28121.79,21118.76,7003.04,False
PK-2023-01677,2023-10-21,C-0611,Punjab,Fashion,Online,JazzCash,4,53893.11,42874.97,11018.15,False
PK-2023-01967,2023-10-21,C-0233,KPK,Home & Living,Mobile App,Cash on Delivery,4,56003.4,48623.2,7380.2,False
PK-2023-00380,2023-10-21,C-0016,Punjab,Groceries,Online,Easypaisa,4,69020.01,55773.31,13246.7,False
PK-2023-01640,2023-10-21,C-0189,Sindh,Home & Living,Online,JazzCash,4,70433.23,57112.03,13321.2,True
PK-2023-01134,2023-10-21,C-0530,Sindh,Electronics,Online,Card,4,56504.02,46786.15,9717.88,False
PK-2023-01979,2023-10-22,C-0127,Punjab,Home & Living,Wholesale,JazzCash,1,13827.99,11457.88,2370.11,False
PK-2023-00616,2023-10-22,C-0014,Punjab,Home & Living,Online,Cash on Delivery,3,17263.15,14089.81,3173.34,False
PK-2023-00857,2023-10-22,C-0472,Sindh,Groceries,Online,Card,3,24274.64,19900.29,4374.35,False
PK-2023-01973,2023-10-22,C-0152,Sindh,Home & Living,Mobile App,Easypaisa,3,38200.62,30809.91,7390.71,False
PK-2023-00609,2023-10-22,C-0705,Punjab,Groceries,Online,Cash on Delivery,4,38148.98,29995.09,8153.89,False
PK-2023-01840,2023-10-22,C-0019,Punjab,Fashion,Online,Cash on Delivery,3,45951.94,36452.59,9499.35,False
PK-2023-00862,2023-10-22,C-0057,Balochistan,Home & Living,Wholesale,JazzCash,1,18500.82,15486.95,3013.87,False
PK-2023-00331,2023-10-23,C-0257,Punjab,Home & Living,Online,Cash on Delivery,2,25451.12,20038.49,5412.63,False
PK-2023-01694,2023-10-23,C-0741,Balochistan,Home & Living,Online,Card,4,31565.83,26193.91,5371.92,True
PK-2023-01825,2023-10-23,C-0035,Punjab,Groceries,Wholesale,Cash on Delivery,2,29270.24,24876.82,4393.41,False
PK-2023-01200,2023-10-23,C-0206,Sindh,Sports,In-Store,Cash on Delivery,2,41472.51,33522.2,7950.31,False
PK-2023-00443,2023-10-23,C-0696,Balochistan,Electronics,In-Store,Cash on Delivery,4,83957.27,62068.76,21888.51,False
PK-2023-00501,2023-10-23,C-0695,Punjab,Electronics,Wholesale,JazzCash,3,25574.01,22645.35,2928.66,False
PK-2023-01507,2023-10-23,C-0134,Punjab,Home & Living,Wholesale,JazzCash,1,9465.9,7513.67,1952.23,False
PK-2023-00930,2023-10-23,C-0409,Punjab,Groceries,Wholesale,Card,3,37286.79,30896.47,6390.33,False
PK-2023-01965,2023-10-24,C-0276,KPK,Fashion,Online,Cash on Delivery,2,38804.83,30510.02,8294.81,False
PK-2023-01029,2023-10-24,C-0035,Sindh,Home & Living,Mobile App,Card,3,30399.77,23658.41,6741.36,False
PK-2023-00801,2023-10-24,C-0432,Sindh,Others,Online,Cash on Delivery,2,20125.56,17322.31,2803.25,False
PK-2023-00216,2023-10-24,C-0229,Punjab,Electronics,Online,Card,4,118246.37,93175.83,25070.54,False
PK-2023-01172,2023-10-24,C-0351,Sindh,Groceries,Mobile App,JazzCash,2,22728.83,17514.0,5214.83,False
PK-2023-00641,2023-10-24,C-0134,Punjab,Groceries,Online,Easypaisa,4,36136.34,27261.29,8875.05,False
PK-2023-00861,2023-10-25,C-0074,Sindh,Fashion,Online,Easypaisa,1,19496.12,15113.3,4382.82,False
PK-2023-01813,2023-10-25,C-0120,KPK,Home & Living,In-Store,Cash on Delivery,4,47676.75,39968.62,7708.13,False
PK-2023-00031,2023-10-25,C-0605,Sindh,Electronics,Online,Card,3,45190.31,37383.75,7806.56,False
PK-2023-00697,2023-10-25,C-0230,Sindh,Beauty & Personal Care,Online,JazzCash,1,9343.56,7288.36,2055.2,False
PK-2023-01747,2023-10-25,C-0393,Punjab,Electronics,Mobile App,Cash on Delivery,1,7839.55,6268.6,1570.95,False
PK-2023-01681,2023-10-25,C-0495,Balochistan,Groceries,Wholesale,JazzCash,1,12886.71,10341.88,2544.82,False
PK-2023-00518,2023-10-25,C-0043,Punjab,Electronics,Mobile App,Easypaisa,4,40880.7,32674.88,8205.81,False
PK-2023-00871,2023-10-25,C-0111,Sindh,Groceries,In-Store,Card,3,37287.44,29183.27,8104.18,False
PK-2023-01319,2023-10-25,C-0687,Sindh,Electronics,Online,Cash on Delivery,4,40127.96,34801.58,5326.38,False
PK-2023-00983,2023-10-25,C-0692,Punjab,Electronics,Online,Easypaisa,3,28002.59,22330.0,5672.6,False
PK-2023-00439,2023-10-26,C-0326,Punjab,Fashion,In-Store,Easypaisa,4,27157.94,22681.59,4476.35,False
PK-2023-00256,2023-10-26,C-0532,Punjab,Home & Living,Wholesale,Card,3,30491.38,24809.37,5682.01,False
PK-2023-01736,2023-10-26,C-0063,Islamabad,Others,Online,Easypaisa,2,39812.57,32439.11,7373.45,False
PK-2023-01510,2023-10-26,C-0191,Sindh,Electronics,Mobile App,JazzCash,1,10293.44,8561.3,1732.13,False
PK-2023-00189,2023-10-26,C-0075,Punjab,Electronics,Mobile App,Cash on Delivery,2,10472.38,7813.53,2658.86,False
PK-2023-01086,2023-10-26,C-0081,Sindh,Fashion,In-Store,Card,2,11197.66,9773.94,1423.72,False
PK-2023-01514,2023-10-26,C-0117,Punjab,Others,In-Store,Easypaisa,2,19428.44,17001.86,2426.57,False
PK-2023-01538,2023-10-26,C-0356,Sindh,Home & Living,In-Store,Cash on Delivery,3,29624.14,26259.32,3364.82,False
PK-2023-01626,2023-10-26,C-0080,Sindh,Home & Living,Online,Cash on Delivery,3,19001.49,14412.51,4588.98,False
PK-2023-01022,2023-10-27,C-0306,Balochistan,Groceries,Wholesale,JazzCash,2,13503.1,10873.68,2629.42,False
PK-2023-00617,2023-10-27,C-0127,Punjab,Electronics,Online,Easypaisa,3,30588.82,23270.8,7318.02,False
PK-2023-01733,2023-10-27,C-0417,KPK,Home & Living,Online,Card,2,25663.8,20014.6,5649.21,False
PK-2023-01181,2023-10-27,C-0323,KPK,Sports,Online,Easypaisa,1,19901.59,16458.29,3443.3,False
PK-2023-01147,2023-10-27,C-0019,Balochistan,Groceries,Online,Card,3,34706.31,27856.47,6849.84,False
PK-2023-00689,2023-10-27,C-0230,Balochistan,Electronics,Mobile App,Easypaisa,3,77782.74,64026.79,13755.95,False
PK-2023-01884,2023-10-27,C-0010,Islamabad,Home & Living,In-Store,JazzCash,1,17725.96,14803.3,2922.66,False
PK-2023-00180,2023-10-27,C-0364,Balochistan,Others,Online,Easypaisa,1,7776.55,6897.16,879.39,False
PK-2023-01683,2023-10-27,C-0135,Punjab,Fashion,Online,Easypaisa,2,31761.9,26031.85,5730.05,False
PK-2023-00992,2023-10-27,C-0137,Balochistan,Beauty & Personal Care,Online,Card,3,33477.49,25482.25,7995.24,False
PK-2023-01548,2023-10-27,C-0372,Sindh,Others,Online,Cash on Delivery,4,59226.92,48116.22,11110.7,False
PK-2023-01176,2023-10-27,C-0084,Punjab,Electronics,Online,Easypaisa,2,20306.67,16867.46,3439.2,False
PK-2023-01641,2023-10-28,C-0349,Sindh,Electronics,Online,Easypaisa,1,16764.01,13217.69,3546.32,False
PK-2023-01257,2023-10-28,C-0116,Sindh,Electronics,Online,Card,2,33627.22,27323.52,6303.71,False
PK-2023-01996,2023-10-28,C-0433,Punjab,Electronics,Online,Easypaisa,2,8884.07,6834.41,2049.66,False
PK-2023-00895,2023-10-28,C-0028,KPK,Others,Online,Easypaisa,3,28607.72,21527.95,7079.77,False
PK-2023-01174,2023-10-28,C-0215,Punjab,Others,Mobile App,Easypaisa,1,17654.99,14240.34,3414.65,False
PK-2023-01303,2023-10-28,C-0100,KPK,Electronics,In-Store,Easypaisa,3,35718.08,28554.2,7163.87,False
PK-2023-00549,2023-10-28,C-0083,KPK,Fashion,In-Store,Cash on Delivery,4,36100.68,29297.34,6803.34,False
PK-2023-01854,2023-10-29,C-0626,Punjab,Fashion,Mobile App,Easypaisa,3,32522.11,26381.58,6140.53,False
PK-2023-00837,2023-10-29,C-0121,Punjab,Groceries,Online,Easypaisa,1,4643.48,3753.4,890.07,False
PK-2023-01211,2023-10-29,C-0568,Sindh,Fashion,Mobile App,Card,3,33968.54,27446.59,6521.96,False
PK-2023-00021,2023-10-29,C-0586,Punjab,Groceries,Wholesale,Easypaisa,2,20214.42,16722.56,3491.86,False
PK-2023-00117,2023-10-29,C-0103,Sindh,Electronics,Online,JazzCash,4,65962.63,56545.38,9417.25,False
PK-2023-01088,2023-10-30,C-0107,Sindh,Fashion,Online,Easypaisa,4,20723.16,15937.22,4785.93,False
PK-2023-00371,2023-10-30,C-0439,Punjab,Home & Living,In-Store,Card,1,8297.86,6757.4,1540.46,False
PK-2023-01524,2023-10-30,C-0763,KPK,Fashion,Online,Cash on Delivery,1,16012.66,12736.02,3276.64,False
PK-2023-00602,2023-10-30,C-0732,Islamabad,Groceries,Online,Card,3,123934.91,95465.78,28469.14,False
PK-2023-00007,2023-10-30,C-0635,Sindh,Home & Living,Mobile App,Card,2,34586.64,27859.06,6727.58,False
PK-2023-00934,2023-10-30,C-0384,Punjab,Sports,In-Store,Card,2,32584.89,25556.62,7028.28,False
PK-2023-01817,2023-10-30,C-0113,Punjab,Fashion,Mobile App,Cash on Delivery,4,58055.23,48100.12,9955.11,False
PK-2023-01892,2023-10-30,C-0047,Sindh,Groceries,Wholesale,Card,3,77754.5,62649.31,15105.19,False
PK-2023-01850,2023-10-30,C-0102,KPK,Fashion,In-Store,Cash on Delivery,2,34719.85,27925.36,6794.49,False
PK-2023-01673,2023-10-30,C-0033,Punjab,Fashion,Wholesale,Card,3,45068.01,37371.34,7696.67,False
PK-2023-01556,2023-10-31,C-0565,Balochistan,Beauty & Personal Care,Wholesale,Easypaisa,4,36896.37,31386.88,5509.49,False
PK-2023-00357,2023-10-31,C-0158,Islamabad,Home & Living,Online,Card,3,36234.73,27920.51,8314.23,False
PK-2023-00911,2023-10-31,C-0094,Punjab,Groceries,In-Store,Cash on Delivery,3,30058.41,23985.51,6072.91,False
PK-2023-00064,2023-10-31,C-0635,Sindh,Electronics,Online,Card,2,19050.27,15425.5,3624.77,False
PK-2023-01087,2023-10-31,C-0075,KPK,Electronics,In-Store,Card,4,30368.68,23229.77,7138.91,False
PK-2023-01953,2023-10-31,C-0564,Sindh,Sports,In-Store,Card,1,13853.59,12024.51,1829.08,False
PK-2023-01791,2023-10-31,C-0054,Balochistan,Electronics,In-Store,Card,3,38129.48,30959.8,7169.68,False
PK-2023-00567,2023-10-31,C-0269,KPK,Electronics,Mobile App,JazzCash,1,9801.98,8269.59,1532.39,False
PK-2023-00574,2023-11-01,C-0044,Punjab,Beauty & Personal Care,Mobile App,Card,2,19475.97,16014.13,3461.84,False
PK-2023-01839,2023-11-01,C-0503,Sindh,Beauty & Personal Care,In-Store,Cash on Delivery,4,33616.88,28537.49,5079.39,False
PK-2023-00160,2023-11-01,C-0030,Punjab,Electronics,Wholesale,JazzCash,4,66095.12,54293.15,11801.97,False
PK-2023-00779,2023-11-02,C-0550,Punjab,Electronics,Online,Card,3,41756.34,34502.06,7254.28,False
PK-2023-00432,2023-11-02,C-0648,Islamabad,Groceries,Online,Card,1,15560.26,13409.02,2151.24,False
PK-2023-01716,2023-11-02,C-0606,Punjab,Beauty & Personal Care,Online,JazzCash,4,65789.74,52424.8,13364.94,False
PK-2023-00185,2023-11-02,C-0302,Islamabad,Home & Living,Online,Card,1,9382.98,8228.75,1154.23,False
PK-2023-01613,2023-11-02,C-0262,Punjab,Home & Living,Mobile App,Cash on Delivery,4,39045.53,29753.43,9292.1,False
PK-2023-01461,2023-11-02,C-0167,KPK,Fashion,Mobile App,Cash on Delivery,1,8021.1,6753.48,1267.62,False
PK-2023-00935,2023-11-02,C-0678,Sindh,Groceries,Mobile App,Cash on Delivery,1,10342.59,8481.91,1860.68,False
PK-2023-00529,2023-11-02,C-0446,Punjab,Beauty & Personal Care,Mobile App,Card,4,62163.17,50200.57,11962.6,False
PK-2023-01933,2023-11-03,C-0280,Punjab,Home & Living,Online,Card,4,51239.67,45047.89,6191.78,False
PK-2023-00367,2023-11-03,C-0643,Sindh,Electronics,Online,Card,1,11977.17,9302.66,2674.51,False
PK-2023-01612,2023-11-03,C-0454,KPK,Fashion,In-Store,Easypaisa,3,21385.83,18019.07,3366.76,False
PK-2023-00418,2023-11-03,C-0171,Punjab,Home & Living,Online,Cash on Delivery,3,49981.93,42258.71,7723.22,False
PK-2023-01772,2023-11-03,C-0294,Balochistan,Others,Online,Card,1,16796.32,14256.62,2539.69,False
PK-2023-00001,2023-11-03,C-0115,KPK,Beauty & Personal Care,Online,Card,4,29369.44,24834.27,4535.16,False
PK-2023-01331,2023-11-03,C-0616,KPK,Sports,Online,Card,2,17581.07,14644.54,2936.53,False
PK-2023-01160,2023-11-03,C-0202,Punjab,Fashion,Online,JazzCash,1,8909.11,7478.7,1430.41,False
PK-2023-00639,2023-11-03,C-0456,Punjab,Beauty & Personal Care,In-Store,Easypaisa,4,32716.01,26200.58,6515.42,False
PK-2023-01106,2023-11-03,C-0340,Sindh,Groceries,Online,Easypaisa,4,104251.22,84411.43,19839.79,False
PK-2023-01429,2023-11-04,C-0262,Islamabad,Sports,Mobile App,Card,2,36386.1,29121.12,7264.98,False
PK-2023-00383,2023-11-04,C-0221,Punjab,Electronics,Mobile App,JazzCash,4,46490.78,38601.56,7889.22,False
PK-2023-00025,2023-11-04,C-0343,KPK,Fashion,In-Store,JazzCash,1,19701.3,17596.15,2105.15,False
PK-2023-00105,2023-11-04,C-0536,Islamabad,Home & Living,Online,Card,4,69248.84,56726.23,12522.62,False
PK-2023-00299,2023-11-04,C-0477,Sindh,Electronics,Online,Cash on Delivery,4,24922.37,21473.96,3448.4,True
PK-2023-00621,2023-11-04,C-0055,Punjab,Beauty & Personal Care,In-Store,Cash on Delivery,4,34188.64,25981.24,8207.4,False
PK-2023-00301,2023-11-04,C-0209,Sindh,Sports,Online,Card,3,25074.21,20171.43,4902.77,False
PK-2023-00201,2023-11-04,C-0087,Punjab,Electronics,Mobile App,Easypaisa,4,56328.52,47392.99,8935.53,False
PK-2023-00056,2023-11-04,C-0112,Balochistan,Home & Living,Online,JazzCash,3,46758.79,36439.7,10319.09,False
PK-2023-01675,2023-11-04,C-0091,Sindh,Beauty & Personal Care,Online,JazzCash,2,67241.35,56358.63,10882.72,False
PK-2023-00749,2023-11-04,C-0677,Balochistan,Home & Living,Online,Easypaisa,2,48880.02,38603.71,10276.3,True
PK-2023-00957,2023-11-04,C-0669,Balochistan,Electronics,Online,Card,1,5840.15,4466.35,1373.8,False
PK-2023-01048,2023-11-04,C-0744,Balochistan,Groceries,Online,Card,2,20499.82,16924.39,3575.43,False
PK-2023-01740,2023-11-04,C-0578,Punjab,Fashion,Online,JazzCash,3,21929.85,18770.54,3159.32,False
PK-2023-00708,2023-11-05,C-0677,Sindh,Electronics,Mobile App,Card,1,21860.24,17810.79,4049.45,False
PK-2023-00863,2023-11-05,C-0082,Punjab,Fashion,Online,Easypaisa,1,13669.61,10996.36,2673.24,False
PK-2023-00345,2023-11-05,C-0446,KPK,Groceries,Online,Card,1,8725.66,7038.74,1686.92,False
PK-2023-00403,2023-11-05,C-0183,Punjab,Groceries,Online,Easypaisa,1,7747.8,6031.78,1716.01,False
PK-2023-01663,2023-11-05,C-0619,Sindh,Sports,Mobile App,JazzCash,3,41633.04,33827.73,7805.31,False
PK-2023-00606,2023-11-05,C-0124,Punjab,Electronics,Online,JazzCash,1,11607.92,9543.09,2064.82,False
PK-2023-00459,2023-11-05,C-0291,Punjab,Electronics,Mobile App,Card,2,34462.37,28296.04,6166.32,False
PK-2023-01494,2023-11-05,C-0544,Punjab,Home & Living,Online,Card,3,28494.19,25060.22,3433.98,False
PK-2023-00080,2023-11-05,C-0204,Sindh,Electronics,In-Store,Card,4,37506.17,28254.53,9251.64,False
PK-2023-00139,2023-11-05,C-0658,KPK,Beauty & Personal Care,Online,Cash on Delivery,2,23208.99,19035.57,4173.42,False
PK-2023-01537,2023-11-05,C-0104,Punjab,Electronics,Mobile App,Card,1,17278.44,14370.81,2907.62,False
PK-2023-00715,2023-11-06,C-0362,Sindh,Beauty & Personal Care,Mobile App,JazzCash,4,51200.25,42603.55,8596.69,False
PK-2023-00495,2023-11-06,C-0050,Punjab,Sports,In-Store,Card,4,80936.77,65779.12,15157.65,False
PK-2023-01324,2023-11-06,C-0601,Punjab,Beauty & Personal Care,Wholesale,Cash on Delivery,2,19248.58,15435.94,3812.64,False
PK-2023-00053,2023-11-06,C-0358,Sindh,Fashion,In-Store,Card,3,26036.19,22675.35,3360.83,False
PK-2023-01142,2023-11-06,C-0087,Sindh,Electronics,In-Store,Card,3,42674.33,33918.0,8756.33,False
PK-2023-01691,2023-11-06,C-0586,Sindh,Electronics,Online,Card,1,12712.72,10605.73,2106.99,False
PK-2023-01711,2023-11-06,C-0447,KPK,Beauty & Personal Care,Online,Card,3,46370.59,39431.47,6939.12,False
PK-2023-00238,2023-11-06,C-0019,Balochistan,Fashion,Mobile App,Easypaisa,2,14978.51,11984.13,2994.38,False
PK-2023-00008,2023-11-06,C-0142,Punjab,Electronics,In-Store,Easypaisa,1,16464.03,12946.12,3517.91,False
PK-2023-01565,2023-11-07,C-0645,Islamabad,Others,Online,Cash on Delivery,3,37348.03,29977.44,7370.59,False
PK-2023-01118,2023-11-07,C-0188,KPK,Groceries,In-Store,Cash on Delivery,2,38506.51,29109.15,9397.37,False
